"name","ref","id","address/name","address/street","address/street2","address/zip","address/city","address/country_id.id","address/phone","address/fax","address/email","property_payment_term.id","credit_limit","x_nif","x_stat","x_cif","customer","supplier"
"T/TRA YOUSSOUF","C92008","C92008","MR YOUSSOUF","BP232 BAZAR BE",,,"FORT DAUPHIN",135,"320418162",,,5,2000000,"16341813",,,"TRUE","FALSE"
"ABDOULHOUSSEN AMIRALY","C92009","C92009","MR ABDOULHOUSSEN AMIRALY",,,,"FORT DAUPHIN",135,"9290402/0324234787",,,5,10000000,,,,"TRUE","FALSE"
"UNIVERSAL SODEXHO M/CAR","C92010","C92010","MR NICOLAS","BP 294 614 FORT DAUPHIN",,,,135,"333712357",,,5,6000000,"359601",,,"TRUE","FALSE"
"BORHANI STORE","C92011","C92011",,"RUE JUSTIN BEZARA DIEGO",,,,135,"320474975",,,5,0,,,,"TRUE","FALSE"
"ETS DOSSADJEE","C94001","C94001","MR DOSSADJEE","SANS FIL","BP 120","TULEAR",,135,"94 428 74-0320261528",,,5,20000000,,,,"TRUE","FALSE"
"ENINJARA","C94002","C94002",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"DILAVARHOUSSEN BADOURALY","C94003","C94003","MR BADOURALY","BP 169 TULEAR",,,,135,"9442848",,,5,0,,,,"TRUE","FALSE"
"MR FIRDOS","C94004","C94004","MR FIRDOS MOHAMED","BP 291","RUE DE L'EGLISE",,"TULEAR",135,"94 438 77-032 04 547",,,5,20000000,"1484748",,,"TRUE","FALSE"
"TTR","C94005","C94005",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"TRANOMBAROTRA YOUNOUS","C94006","C94006","MR YOUNOUS",,,,"TULEAR",135,"94 412 32-94 422 99",,,5,50000000,"1484748","52251 51 2000 0 00052"," 0039015 DGI A","TRUE","FALSE"
"STE STAM","C94007","C94007",,"LOT 528 G ANDABOLY","BP 259",,"TOLIARY",135,,,,5,0,,,,"TRUE","FALSE"
"+++++","C94008","C94008","M. MEBOUB","TULEAR",,,,135,"94 413 69 0320249916","94 413 69","meboubsafy@moov.mg",5,7000000,"958458",".50303511976000001  ",".0023174DGI-A DU 05/06/09","TRUE","FALSE"
"MAISON TAYYEBI","C94009","C94009","MR SABIR ONALY","RUE DE MARCHE TULEAR APRES HOTEL DE","BP 435 APRES HOTEL DE POLICE","e un",,135,"94 442 53","94 423 20","320214721",5,15000000,"358458 DU 16/08/04",,,"TRUE","FALSE"
"ABIDHOUSSEN TAHERALY","C94010","C94010","M.ABIDHOUSSEN","TANAMBAO II TSF","TULEAR",,,135,"94 414 71","94 414 71","mat.tul@moov.mg",5,100000000,"1411625","52118 51 1978 0 00005  ","0 0 23 180 DGA DU 09/06/09","TRUE","FALSE"
"AUTOS PIECES SAFY","C94011","C94011","M. MEBOUBALY","BP 192","TOLIARY",,"TOLIARY",135,"94 413 69 0320249916","94 413 69",,5,0,"2877317",,,"TRUE","FALSE"
"AFTAB","C94012","C94012","MR SAJAOUDINE AFTAB","BP 68","TULEAR 601",,,135,"0320760008 /9442852","9 441 052",,5,0,"8089465",,,"TRUE","FALSE"
"QUINC TAHERI MARKET","C94013","C94013","MR RIAZ","RUE PHILIBERT TSIRANANA","BP 117","TULEAR",,135,"94  416 80-0320255052",,,5,5000000,"7765160",,,"TRUE","FALSE"
"TRANOMBAROTRA TAHERI","C94014","C94014","MR SABIR","SANS FIL",,"TULEAR",,135,"94 441 07-0320221925",,,5,5000000,"140855 8",,,"TRUE","FALSE"
"QUINCAILLERIE NAJMY","C94015","C94015","MME KHOUZEMA","SANS FIL",,"TULEAR",,135,"94 416 86-0320453573",,,5,25000000,"1415746",,,"TRUE","FALSE"
"QUINCAILLERIE MOHAMEDI","C94016","C94016","MR MOHAMEDI","BOULEVARD PHILIBERT TSIRANANA","A COTE LIBRAIRIE FANDROSOANA","TULEAR",,135,"94 417 36-0320453652",,,5,0,"6132123",,,"TRUE","FALSE"
"QUINCAILLERIE DU CENTRE","C94017","C94017","MR DANIS","RUE DU MARCHE",,"TULEAR",,135,"94 416 81-0320742368",,,5,70000000,"10499601",,,"TRUE","FALSE"
"PIARALY MAMODALA BANDJEE","C94018","C94018",,,,,,135,,,,5,3000000,"359 601",,,"TRUE","FALSE"
"QUINCAILLERIE RASSAY","C94019","C94019","MR RASSAY SAMSSIR","RUE DE L' EGLISE",,"601","TOLIARA I",135,"94 417 89- 032 40 455",,,5,10000000,"323733",,,"TRUE","FALSE"
"AUTO CENTER (ETS DOSSADJEE FILS)","C94020","C94020","MR FIROSE DOSSADJEE","ANDABIZY","BP 120","601","TULEAR",135,"94 440 52",,,5,7000000,"1413938",,,"TRUE","FALSE"
"HYPOCAMPO","C94021","C94021",,"AVENUE DE FRANCE MAHATSE II",,"601","TULEAR",135,"9441031","9441987",,5,2000000,"1416549",,,"TRUE","FALSE"
"QUINCALLERIE DU MARCHE","C94022","C94022","MR RAZA ALI","BP 26 RUE DU MARCHE",,,"TULEAR",135,"9441017/0320263929",,,5,8500000,"1413938",".52251511994000001  ",,"TRUE","FALSE"
"JAKI AUTO ACCESSOIRES","C94023","C94023","MR JAKI","BP113",,,"TULEAR",135,"9441185",,,5,3000000,"9799488",,,"TRUE","FALSE"
"MAISON HATIM","C94024","C94024","MR HATIM","EN FACE DE AIR MAD","BP124",,,135,"9444034/0320262169",,,5,9000000,"40.34",,,"TRUE","FALSE"
"BURHANY TRADING","C94025","C94025","MR GADIA",,,,"TULEAR",135,"9442867/0320255031",,,5,5000000,,,,"TRUE","FALSE"
"AUTO SPORT","C94026","C94026",,,,,,135,"320542848","9444012",,5,25000000,,,,"TRUE","FALSE"
"MAGASIN EVOLUTION","C94027","C94027","MR MAMOD",,,,,135,"9443405/0320560039","9443405/",,5,4000000,,,,"TRUE","FALSE"
"HOTEL KALETA FORT DAUPHIN","C94028","C94028","RAMAHALISON JOCELYN",,,,,135,"320701622",,,5,50000000,,,,"TRUE","FALSE"
"MR FIDAHOUSSEN MANSOURALY","C94029","C94029","MR FIDAHOUSSEN","BP 204 ANDABOLY TULEAR",,,"TULEAR",135,"9442538/0320255353",,,5,9000000,"2 222 626",,,"TRUE","FALSE"
"HATIM AFTAB","C94030","C94030",,,,,,135,"320760008",,,5,60000000,,,,"TRUE","FALSE"
"SOCIETE MADIT","C94031","C94031","MR MARIOT","RUE DE BLIGNY BAZAR BE",,"601","TULEAR",135,"320774249",,,5,20000000,"16609601",,,"TRUE","FALSE"
"MME SARAH","C94032","C94032",,"IMMEUBLE IBF",,,,135,"032 02 606 98",,,5,5000000,"0023002 DGI A",,,"TRUE","FALSE"
"QIE JAMALY","C94033","C94033","AFTAB ADNAN","TANAMBAO II",,,"TULEAR",135,,,,5,50000000,"16609601","52118512008000300  ","0023005DGI -A","TRUE","FALSE"
"SOCIETE HAY","C94034","C94034",,"TSIMENATSE II MAHAVATSE II TULEAR",,,"TULEAR",135,,,,5,7000000,"1416448",,,"TRUE","FALSE"
"MR YASSINE PANDJOU","C94035","C94035",,,,,,135,,,,5,300000000,"248454",,,"TRUE","FALSE"
"TRAN MOISE","C94036","C94036",,,,,"TULEAR",135,,,,5,100000,"596724",,,"TRUE","FALSE"
"MOUSTAKE FIDALY","C94037","C94037",,"LOT 186 AA 2 AV DU MARCHE",,,"TULEAR",135,"9441735/0324499997",,,5,50000000,"14189601",,,"TRUE","FALSE"
"NOVELTY","C94038","C94038","MR SEFOUDINE","RUE DU MARCHE TANAMBO",,,,135,"320477847",,,5,8000000,"49006724",,,"TRUE","FALSE"
"QUINCALLERIE REMI","C94039","C94039","MR AZADALY OLLIAM ZOULFICAR ALY","RUE MONTAGNOLE",,,"TULEAR",135,"9441355/0320541944",,,5,0,"2903549",,,"TRUE","FALSE"
"QIE ZANATANY","C94040","C94040","MR MOUKTAR","BP 64 TUEAR SANS FIL",,,,135,"320741355",,,5,25000000,,,,"TRUE","FALSE"
"MR YASSINE GOULZARALY","C94041","C94041",,,,,,135,,,,5,1000000,"3026724",,,"TRUE","FALSE"
"HOTEL VICTORY","C94042","C94042","MR ERIC POPAT",,,,,135,"320227941",,"cpaditr@moov.mg;hotel.victory@blueline.mg;hotelvictory@gmail.com",5,5000000,"5070113",,,"TRUE","FALSE"
"MULTI PIECE","C94043","C94043","MME NAZNINE","EN FACE DU CAMP MILITAIRE","C/O MME NAZNINE",,"TULEAR",135,"9 442 288",,,5,0,"605363 2",,,"TRUE","FALSE"
"FAROUK HADJEE","C95001","C95001","MR FAROUK","BP 108","ANDAKABE","95","MORONDAVA",135,"95 523 11/0320704719",,,5,7000000,"1208249",,,"TRUE","FALSE"
"ENTREPRISE NICO","C95002","C95002","MR NICO","NAMAHORA NORD","MORONDAVA",,,135,"320236418",,,5,8000000,,,,"TRUE","FALSE"
"SOCOMO","C95003","C95003","MR RAZI","BP 07 MORONDAVA",,,"MORONDAVA",135,"9552058/0320578612",,,5,50000000,,,,"TRUE","FALSE"
"MAISON PANJOU","C95004","C95004","MR PANJOU",,,,"MORONDAVA",135,"320752373",,,5,0,,,,"TRUE","FALSE"
"HOTEL CONTINENETAL","C95005","C95005","ME AZMA DILAVARHOUSEN","BP141",,,,135,"321152152",,,5,5000000,,,,"TRUE","FALSE"
"HOTEL MENABE","C95006","C95006","MR YAVARALY M.DJAFFAR",,"BP 86",,"MORONDAVA",135,"320560701",,,5,5000000,,,,"TRUE","FALSE"
"MENABE FOAM","C95007","C95007",,,,,,135,,,,5,3000000,"702233",,,"TRUE","FALSE"
"SABIRALY ABDOULHOUSSEN","C95008","C95008",,,,,,135,"320588874",,,5,30000000,,,,"TRUE","FALSE"
"IKBAL MAMOD ","C95009","C95009",,"MAHAHORA SUD",,,"MRONDAVA",135,,,,5,20000000,"0070 2233","52  118 54 19830 00004","0061191","TRUE","FALSE"
"QIE DU CENTRE MORONDAVA","C95010","C95010",,,,,,135,,,,5,80000000,,,,"TRUE","FALSE"
"Client occasionnel AMBOHIBAO","C22911","C22911",,,,,,135,,,,5,300000000,,,,"TRUE","FALSE"
"SOMETO","C22832","C22832",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"TRANSP ANDRIANJAFY","C24001","C24001",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"FAROUK HASSANALY","C22803","C22803","033 11 032 32","LOT F01 1 MAIBAHOAKA IVATO",,"ANTANANAR","101",135,"22 452 65",,,5,0,"0008326 du 01/?3/05",,,"TRUE","FALSE"
"PARAKH OUSMAN ISSOUF","C22804","C22804","032 04 122 51","3 RUE CABOT BP:324",,"DIEGO","201",135,"82 222 90/ 229 20",,,5,0,"0270304 DU12/01/07",,,"TRUE","FALSE"
"STE BEMIRAY SARL","C22805","C22805","032 02 076 87","BP: 8235 LOT 472 ME MANDROSOA","IVATO 101","ANTANANRI","101",135,"22 444 68/ 0320778671",,,5,0,"0198 954CP 1004 du 16/12/05",,,"TRUE","FALSE"
"TRANSPORTEUR HO KINE","C22806","C22806",,,,"ANTANANAR",,135,,,,5,20000000,,,,"TRUE","FALSE"
"LEUNG TRACK HONG DIDIER","C22807","C22807",,"LOT IIIN 48 SOANIERANA","FIADANANA",,,135,,,,5,0,"0079011 CP 1004 du 24/03/06",,,"TRUE","FALSE"
"PAUL ARSENE","C22808","C22808",,"LOT87 TANJONDAVA","TALATAMATY",,,135,,,,5,0,"0075542 CP 1004 du 26/04/05",,,"TRUE","FALSE"
"QUINC HOLIARIMANANA","C22809","C22809",,"LOT 22 167 MADIOFOTSIFAFANA","503 AMBATONDRAZAKA",,,135,,,,5,0,"0512 852 CP du 07/01/05",,,"TRUE","FALSE"
"ETS BIMBO","C22810","C22810","88 920 98","ANTIMBY","SAMBAVA",,,135,"032 07 215 96",,,5,0,"0198876 CP1004 DU 29/11/05",,,"TRUE","FALSE"
"STTE","C22811","C22811",,"PARCELLE 20 ZONE FORELLO",,,,135,,,,5,10000000,"0042963CP1004",,,"TRUE","FALSE"
"Mr MONG","C22812","C22812",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"ENTRPRISES GENERALES DE CONSTRUCTIO","C22814","C22814",,,,,,135,,,,5,0,"0162340 CP1004 DU 01/06/06",,,"TRUE","FALSE"
"TTRA MAMOKATRA","C22816","C22816",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"M DIOR","C22817","C22817",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"GOULZARALY MAMODHOUSSEN","C22818","C22818",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"E.N.A.C","C22821","C22821",,"ANTANIVOLY MAIBAHOAKA IVATO",,,,135,"22 445 27/ 22 458 39","22 445 59",,5,0,"009 57 33 du 04/10/05",,,"TRUE","FALSE"
"RASAY DISTRIBUTION","C22823","C22823",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"VALLABDASSE TSAKOU","C22824","C22824",,,,,,135,,,,5,0,"2300005 CP 1004 du 10/04/06",,,"TRUE","FALSE"
"SERALY FERID","C22825","C22825",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"STMB","C22826","C22826",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"HARINOSY BENERIKA CHARLOT","C22827","C22827",,,,,,135,,,,5,3000000,,,,"TRUE","FALSE"
"TTRA TSARA","C22828","C22828",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"TRANSPORT  SERALY","C22829","C22829","Serhmamod-A-Rasul","Mandrosoa Ivato",,"105",,135,"320771078",,,5,5000000,,,,"TRUE","FALSE"
"PILATEX","C22830","C22830",,,,,,135,,,,5,0,"105003910",,,"TRUE","FALSE"
"SEHERMAMOD A RASUL","C22831","C22831",,,,,,135,,,,5,0,"0206156 du 18/03/05",,,"TRUE","FALSE"
"STE DSL","C22833","C22833",,"LOT 504 A 290B MAHAFALY ANTSIRABE",,,,135,"320264041",,,5,0,,,,"TRUE","FALSE"
"TAHERALY ABIDHOUSSEN","C22836","C22836",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"MAISON NOURANI","C22837","C22837",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"SAVA TRANS","C22838","C22838",,,,,,135,,,,5,0,"0055616 DU 22/02/06",,,"TRUE","FALSE"
"MR RAKOTOARIVONY","C22839","C22839",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"SHEHERMAMOD RASUL","C22841","C22841",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"MASA PIECE ISOTRY","C22842","C22842",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"MADAGASCAR MAINTENANCE PETROLIERE","C22843","C22843",,,,,,135,,,,5,10000000,"8154137",,,"TRUE","FALSE"
"TCR","C22844","C22844",,,,,,135,,,,5,0,"0118082CP100ADU 10/07/06",,,"TRUE","FALSE"
"CONCORDE FORT DAUPHIN","C22845","C22845",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"FACROUDINE","C22847","C22847",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"TGM SARL","C22848","C22848","Goulzaraly Mamodhoussen","II U40 BIS AMPAHIBE",,"101","ANTANANARIVO",135,"24 261098/032 11 0270",,,5,0,"10701306 4","60229 11 2008 0 10646","2008  B 00637 ","TRUE","FALSE"
"SHAMIR","C22849","C22849",,,,,,135,"320555505",,,5,0,,,,"TRUE","FALSE"
"SST","C22850","C22850",,"Lot 214 MC bis Mandrosoa Ivato",,,,135,,,,5,20000000,"6370CP1004du 24/07/06",,,"TRUE","FALSE"
"ILAIVAO","C22851","C22851",,"041/K2 IVATO",,,,135,"22445-05/0320417182",,,5,0,"0158814 CP 1005 DU 21/05/07",,,"TRUE","FALSE"
"TTI (VALLIMAMOD ASHFAK)","C22853","C22853",,,,,,135,,,,5,0,"1896266",,,"TRUE","FALSE"
"FATOUMA FIDAHOUSSEN","C22854","C22854",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"QIE  IMERINAFOVOANY","C22855","C22855",,"10 D IMERINAFOVOANY",,,,135,,,,5,0,"4277702",,,"TRUE","FALSE"
"BOULANGERIE d'IVATO","C22857","C22857",,"lot 4 K 072 bis Ivato",,,,135,,,,5,0,"5527663",,,"TRUE","FALSE"
"MME FARA RAZAFINDRAINIBE","C22858","C22858",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"JIWAJEE ET FILS","C22859","C22859",,,"VOHEMAR",,,135,,,,5,0,,,,"TRUE","FALSE"
"GENERAL TRADe","C22860","C22860",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"RAFANOMEZANTSOA","C22861","C22861",,"LOT007 A TER AMBOHIBAO",,,,135,,,,5,0,"0106407CP1005",,,"TRUE","FALSE"
"HUTAIB STORES ANOSIBE","C22862","C22862",,"TANA",,,,135,,,,5,0,,,,"TRUE","FALSE"
"SERGE PAOANY","C22863","C22863",,,,,,135,,,,5,10000000,,,,"TRUE","FALSE"
"RYF AUTO","C22864","C22864",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"MR RAZA","C22865","C22865",,,,,,135,,,,5,1500000,,,,"TRUE","FALSE"
"SMTH","C22866","C22866",,"NOSSYBE",,,,135,,,,5,0,,,,"TRUE","FALSE"
"TRANSP GERVAIS","C22867","C22867",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"ALAIN HO KIM HIPE","C22868","C22868",,,,,,135,,,,5,20000000,,,,"TRUE","FALSE"
"TRANSP VELO EDWIGE","C22869","C22869",,,,,,135,,,,5,20000000,,,,"TRUE","FALSE"
"ERAF","C22870","C22870",,,,,,135,,,,5,3000000,,,,"TRUE","FALSE"
"DEXTER MAD","C22871","C22871",,"Lot K 4 / 126 Ampandrana IVATO AERO",,,,135,"2258624",,,5,0,"1000000142","51607 11 1988 0 000 15","58994 / DGI / B du 03/06/10","TRUE","FALSE"
"GATEX SARL","C22872","C22872","M. MAMITIANA","BP 11148 Poste Digue",,"105",,135,"340167376",,,5,0,,,,"TRUE","FALSE"
"RABESOAHARIMANANA Import Export Sar","C22874","C22874",,"BP 11148 Poste Digue",,"105",,135,"340167376",,,5,0,,,,"TRUE","FALSE"
"DAMDJEE","C22875","C22875",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"EDEN","C22876","C22876",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"LES FLOTS BLEU","C22879","C22879",,"325 BIS AEM MORONDAVA  ANTEHIROKA",,,,135,,,,5,0,"26241813",,,"TRUE","FALSE"
"BACHIR","C22881","C22881",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"BACHMAD","C22882","C22882",,"ISOTRY TANA",,,,135,,,,5,0,,,,"TRUE","FALSE"
"i CONSTRUCTION","C22884","C22884",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"ENTREPRISE BTPS DIALY","C22885","C22885",,"LOTIIP 113 TAMBOHOBE FIANARANTSOA","301",,,135,,,,5,0,,,,"TRUE","FALSE"
"MAGRO","C22887","C22887",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"ALUTECH","C22888","C22888",,,,,,135,,,,5,1000000,,,,"TRUE","FALSE"
"VENTURE COMMUNICATION","C22890","C22890",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"TED","C22891","C22891",,,,,,135,,,,5,5000000,,,,"TRUE","FALSE"
"SMOI IVANDRY","C22900","C22900",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"DISO","C22918","C22918",,,"ZARA",,,135,,,,5,0,,,,"TRUE","FALSE"
"AMIZAHA","C22933","C22933",,"LOT 208 C ANKIRY",,,,135,,,,5,0,,,,"TRUE","FALSE"
"Ent  RESAKA","C22934","C22934",,,"ANTALAHA",,,135,,,,5,0,"/",,,"TRUE","FALSE"
"GARAGE LANZ VOHEMAR","C22935","C22935",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"QUINC VAKINAKARAT","C22936","C22936",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"TRANSP MASOANDRO","C22961","C22961",,,,,,135,,,,5,10000000,,,,"TRUE","FALSE"
"MULTI STORE","C22999","C22999",,,,,,135,,,,5,4000000,"71110 11 1997 . 10062",,,"TRUE","FALSE"
"COTONA REAL ESTATE","C24585","C24585","Mr LAURENT ","Route d'Ambositra - BP 45, ANTSIRAB",,,,135,"4448422/0320903108/","44 494 49","sag@cre.socota.com",5,0,"2 000 000 924","70202 12 1960 0 0000 6",,"TRUE","FALSE"
"LEONG SIW SENG","C24820","C24820",,,,,,135,,,,5,0,"184791CP du 1004 du 21/03/06",,,"TRUE","FALSE"
"UNOH","C24835","C24835",,,,,,135,,,,5,20000000,,,,"TRUE","FALSE"
"LAVAH SERALY","C24888","C24888",,"FARAFANGANA",,,,135,,,,5,0,"00061 79 CP1004 DU 17/06/05",,,"TRUE","FALSE"
"Clients occasionnels (C)","C24901","C24901",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"TRANSP ALIBAY ROGEMINE","C24958","C24958",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"MR RAHIM","C28858","C28858",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"LA VERITE AUTO","C28877","C28877",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"LA TERRASSE DU CERCLE","C44939","C44939",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"STE G DESLANDRES","C53300","C53300",,"22BD DE L'IVONDRO BP 326 501 TAMATA",,,,135,,,,5,0,"185 945",,,"TRUE","FALSE"
"TSIO THERESE","C53546","C53546",,"Boulevard Bourdon Tanambao",,,,135,"320704148",,,5,0,"0139997 du 17/02/06",,,"TRUE","FALSE"
"NIVO RUFFIN","C54824","C54824",,,"FARAFANGANA",,,135,"032 02 485 56",,,5,0,,,,"TRUE","FALSE"
"INDOSUMA TULEAR","C54868","C54868",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"MBOTSIFENO THIERRY","C54869","C54869",,"AMPANEFENA VOHEMAR",,,,135,,,,5,5000000,"48356201","5110572200 1000057",,"TRUE","FALSE"
"HYMA","C55875","C55875",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"JUSTIN JUNOT","C56875","C56875",,,,,,135,"032 40 863 00",,,5,0,,,,"TRUE","FALSE"
"MINECH AUTO PIECE","C75100","C75100",,"IMMEUBLE SOCOTA AMPASAMBAZAHA",,"BP1414","FIANARANTSOA",135,"320555055",,"minesh@malagasy.com",5,0,"5743954","21 2001 01 0006  ","0115097/DGI/B","TRUE","FALSE"
"TTRA MAVAL","C75101","C75101",,"MAMOD VALJEE AMIM","AMBATOMENA FIANAR",,,135,"032 11 030 60",,,5,0,,,,"TRUE","FALSE"
"MAISON BOURHANI NOSIBE","C86612","C86612",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"BOURHANY STORE","C92858","C92858",,"DIEGO","RUE JUSTIN BEZARA LOT 2 062 06","ANTSIRANA",,135,"032 04 749 75",,,5,30000000,"0531451.40",,,"TRUE","FALSE"
"TTRA ZAHABI FORT DAUPHIN","C92900","C92900",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"TTRA MOISE TULEAR","C93645","C93645",,,,,,135,,,,5,0,"1416448","12252118511980000000  ",,"TRUE","FALSE"
"HORIZON MECANIQUE","C94100","C94100",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"EXCELLENCE FILS","C94522","C94522",,"SANS FIL TULEAR",,"TSF SUD",,135,,,,5,0,"002631cp du 1005 du 03/05/07",,,"TRUE","FALSE"
"TTRA MORAVIDY TULEAR","C94523","C94523",,,,,,135,"324049273",,,5,0,,,,"TRUE","FALSE"
"NOURAH VALLIMAMOD","C94765","C94765",,"BP 548",,,,135,,,,5,0,,,,"TRUE","FALSE"
"JAKI AUTO ACCESSOIRE","C94766","C94766",,"TULEAR","94 411  85",,,135,,,,5,0,,,,"TRUE","FALSE"
"QIE JOLI JOLI","C94875","C94875",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"RAYIM","C22892","C22892",,"RUE RAVONINAHITRINIARIVO ANKORONDRA","BP8243",,"ANTANANARIVO",135,,,,5,50000000,"105 013 076","70201 11 2005 0 10031",,"TRUE","FALSE"
"QIE RAKOTONDRAHIRATRA","C24002","C24002",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"SOREYA FRANCIA ","C62061","C62061","MR ZAKIR","60/104",,,,135,"0320511659",,,5,0,"122516713","60207","0156155/DGI/-A1 DU 24/11/09","TRUE","FALSE"
"Entreprise MAHEFA","C86022","C86022","Mr RAMAROSON","NOSY BE HELL VILLE",,,,135,"033 07 609 74",,,5,0,"3363942","4512/711996/0/00063",,"TRUE","FALSE"
"MAGASIN ECHO","C22893","C22893",,"ANALAKELY",,,,135,,,,5,0,,,,"TRUE","FALSE"
"QUINCAILLERIE MAHAVONJY","C24003","C24003",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"ALAIN GODIN FREDERIC","C67005","C67005",,,,,,135,"03202 71819",,,5,0,,,,"TRUE","FALSE"
"TECH MARINE","C24004","C24004",,,,,,135,,,,5,0,,,,"TRUE","FALSE"
"BLACK PEPPER Madagascar","C24005","C24005",,,,,,135,,,,5,0,"105016588","3511111.2007.018748",,"TRUE","FALSE"
"ALI AZIZA","C22937","C22937",,,,,,135,,,,5,100000000,,,,"TRUE","FALSE"
"MAGASIN HAKIMI","C86023","C86023","MOUSTAL GOULAMALY","PLACE DU MARCHE HELL VILLE","BP117",,"NOSY BE",135,"8692315/0320266787","8661569",,5,25000000,"9489579","5211871200300010","0029227 DU 05/05/09","TRUE","FALSE"
"GROUPEMA","C22894","C22894","RAMANAKANDRASANA JEAN BAPTISTE","LOT IGB 33 TER AMBATOMITSANGANA",,,"TANA",135,,,,5,15000000,,,,"TRUE","FALSE"
"SEHATRA SARL","C22895","C22895","MR RASOASIMBOLA ","LOT II J161 DH AMBOHIJATOVO AMBODIV",,,,135,"0331408140",,,5,10000000,"9659986","74134 11 2003 000668","2003B 01289 DU 11/11/09","TRUE","FALSE"
"TRANSPOMAD","C95011","C95011","MR HASNEN PANDJOU","Lot CG 02 Andabatoare",,,"MORONDAVA",135,"03207 66109",,,5,10000000,"239 963 / RC 2300","6030154 1996 00002","0061008/DGI/B2009 du 14/02/09","TRUE","FALSE"
"MME ZIYAD","C22938","C22938",,,,,,135,,,,5,50000000,,,,"TRUE","FALSE"
"QIE DILAVARHOUSSEN HABIB","C95012","C95012",,,,,,135,"0320552644",,,5,20000000,"02168556","5419770 0002",,"TRUE","FALSE"
"SOCIETE MANAOSOA ","C22919","C22919",,"LOT III G 28 - ANTOHOMADINIKA",,"101 ","ANTANANARIVO",135,"22 588 08","22 587 98",,5,70000000," 39 74 380","70202.11.2000.0.10061","0301832 CP 1005 DU 08/09/08","TRUE","FALSE"
"AMIR RAZA B PANDJOU","C95013","C95013",,,,,"MORONDAVA",135,,,,5,0,,,,"TRUE","FALSE"
"MAD PRINT","C24000","C24000",,,,,,135,"0341121847",,,5,0,,,,"TRUE","FALSE"
"STE CRR Group","C24006","C24006","M.Ramamonjy","Lot II S 144 YA Ouest Mananjara","Tana IV","101","Antananarivo",135,"033 12 110 80",,,5,0,"28 381 813","45212 11 2007 0 10278","B 00271","TRUE","FALSE"
"XXX","C22980","C22980",,"Andravohangy",,,,135,,,,5,0,,,,"TRUE","FALSE"
"SHOPTOLES","C22939","C22939","Zahir Madou",,,,,135,,,,5,30000000,,,,"TRUE","FALSE"
"QUINCAILLERIE SOA","C62063","C62063",,"MAJUNGA",,,,135,,,,5,50000000,,,,"TRUE","FALSE"
"JML CONCEPT DESIGN","C22940","C22940","RAJAONARIVO","BI 211 BIS ANDRANORITRA AMBATOBE",,,,135,"2426173/0331156663",,,5,30000000,"107016088","74133 11 19980 10120",,"TRUE","FALSE"
