".id","inventory_line_id/location_id","inventory_line_id/product_id","inventory_line_id/product_qty"
,"DIGITAL (Magasin)","PPR_TEGL_003",1
,"Depot Alarobia","PPR_TEGL_003",5
,"Depot Tamatave","PPR_TEGL_004",3
,"DIGITAL (Magasin)","PPR_TEGL_004",34
,"DIGITAL (Magasin)","PPR_TEGL_005",30
,"DIGITAL (Magasin)","PPR_TEGL_007",6
,"DIGITAL (Magasin)","PPR_TERD_001",2
,"Depot Alarobia","PPR_TERD_001",2
,"DIGITAL (Magasin)","PPR_TERD_002",10
,"DIGITAL (Magasin)","PPR_TERD_003",10
,"DIGITAL (Magasin)","PPR_TERD_004",10
,"DIGITAL (Magasin)","PPR_TERD_005",10
,"DIGITAL (Magasin)","PPR_TERD_006",10
,"DIGITAL (Magasin)","PPR_TERD_007",10
,"DIGITAL (Magasin)","PPR_TERD_008",10
,"DIGITAL (Magasin)","PPR_TERD_009",10
,"DIGITAL (Magasin)","PPR_TETR_001",5
,"DIGITAL (Magasin)","PPR_TETR_002",7
,"DIGITAL (Magasin)","PPR_TETR_003",1
,"Depot Alarobia","PPR_TETR_003",20
,"DIGITAL (Magasin)","PPR_TETR_004",10
,"DIGITAL (Magasin)","PPR_TETR_005",10
,"DIGITAL (Magasin)","PPR_TETR_006",10
,"SMOI (Discoi)","PPR_TUPR_018",8
,"Depot Alarobia","PPR_TUPR_018",21
,"Depot Alarobia","PPR_TUPR_019",3
,"Depot Tamatave","PPR_TUPR_020",1
,"Depot Alarobia","PPR_TUPR_020",9
,"Depot Alarobia","PPR_TUPR_021",2
,"Depot Tamatave","PPR_TUPR_021",5
,"Depot Alarobia","PPR_TUPR_022",20
,"Depot Tamatave","PPR_TUPR_023",7
,"Depot Tamatave","PPR_TUPR_024",2
,"Depot Alarobia","PPR_TUPR_024",5
,"Depot Alarobia","PPR_TUPR_025",7
,"Depot Alarobia","PPR_TUPR_026",3
,"Depot Alarobia","PPR_TUPR_027",10
,"Depot Alarobia","PPR_TUPR_028",2
,"DIGITAL (Magasin)","PPR_VANA_003",7
,"DIGITAL (Magasin)","PPR_VANE_001",2
,"DIGITAL (Magasin)","PPR_VANE_002",12
,"DIGITAL (Magasin)","PPR_VANE_003",6
,"DIGITAL (Magasin)","PPR_VANS_001",1
,"Depot Alarobia","PPR_VANS_001",13
,"DIGITAL (Magasin)","PPR_VANS_003",26
,"DIGITAL (Magasin)","PPR_VANS_004",10
,"DIGITAL (Magasin)","PPR_VANS_005",34
,"DIGITAL (Magasin)","PPR_VANS_007",33
,"DIGITAL (Magasin)","PPR_VANV_001",18
,"SMOI (Discoi)","PPR_VANV_002",1
,"DIGITAL (Magasin)","PPR_VANV_002",36
,"SMOI (Discoi)","PPR_VANV_003",1
,"DIGITAL (Magasin)","PPR_VANV_003",34
,"Showroom Alarobia","PPT_C050_001",1
,"Depot Alarobia","PPT_C050_001",4
,"Depot Tamatave","PPT_C050_001",5
,"Showroom Alarobia","PPT_C075_002",1
,"Depot Alarobia","PPT_C075_002",4
,"Depot Tamatave","PPT_C075_002",4
,"Showroom Alarobia","PPT_C100_003",1
,"Depot Tamatave","PPT_C100_003",3
,"Depot Alarobia","PPT_C100_003",6
,"Showroom Alarobia","PPT_C150_004",1
,"Depot Tamatave","PPT_C150_004",8
,"Showroom Alarobia","PPT_C250_005",1
,"Depot Alarobia","PPT_C250_005",8
,"Showroom Alarobia","PPT_PAPT_001",1
,"Depot Tamatave","PPT_PAPT_001",2
,"Depot Alarobia","PPT_PAPT_001",5
,"Showroom Alarobia","PPT_PAPT_002",1
,"Depot Tamatave","PPT_PAPT_002",5
,"Depot Alarobia","PPT_PAPT_002",15
,"Showroom Alarobia","PPT_PAPT_003",1
,"Depot Alarobia","PPT_PAPT_003",13
,"Showroom Alarobia","PPT_PAPT_004",1
,"Depot Tamatave","PPT_PAPT_004",5
,"Depot Alarobia","PPT_PAPT_004",14
,"Showroom Alarobia","PPT_PAPT_005",1
,"Depot Tamatave","PPT_PAPT_005",5
,"Depot Alarobia","PPT_PAPT_005",9
,"Showroom Alarobia","PPT_PAPT_006",1
,"Depot Alarobia","PPT_PAPT_006",4
,"Depot Tamatave","PPT_PAPT_006",5
,"Showroom Alarobia","PPT_PAPT_007",1
,"Depot Tamatave","PPT_PAPT_007",5
,"Depot Alarobia","PPT_PAPT_007",9
,"Showroom Alarobia","PPT_PAPT_008",1
,"Depot Alarobia","PPT_PAPT_008",3
,"Depot Tamatave","PPT_PAPT_008",5
,"Showroom Alarobia","PPT_PAPT_009",1
,"Depot Alarobia","PPT_PAPT_009",7
,"Showroom Alarobia","PPT_PAPT_010",1
,"Depot Tamatave","PPT_PAPT_010",5
,"Depot Alarobia","PPT_PAPT_010",10
,"Showroom Alarobia","PPT_PAPT_011",1
,"Showroom Alarobia","PPT_PAPT_012",1
,"Depot Alarobia","PPT_PAPT_012",4
,"Depot Tamatave","PPT_PAPT_012",5
,"Showroom Alarobia","PPT_PAPT_013",1
,"Depot Alarobia","PPT_PAPT_013",3
,"Depot Tamatave","PPT_PAPT_013",5
,"Showroom Alarobia","PPT_PAPT_014",1
,"Depot Alarobia","PPT_PAPT_014",4
,"Depot Tamatave","PPT_PAPT_014",4
,"Showroom Alarobia","PPT_PAPT_015",1
,"Depot Tamatave","PPT_PAPT_015",5
,"Depot Alarobia","PPT_PAPT_015",12
,"Showroom Alarobia","PPT_PAPT_016",1
,"Depot Alarobia","PPT_PAPT_016",12
,"Showroom Alarobia","PPT_PAPT_017",1
,"Depot Alarobia","PPT_PAPT_017",4
,"Depot Tamatave","PPT_PAPT_017",5
,"Depot Alarobia","PTE_A/B_3.4/80",146
,"Depot Alarobia","PTE_PAT_50/18",1265
,"NON CONFORME","PTE_PAT_50/18",1399
,"Depot Tamatave","PTE_PAT_60/20",720
,"Depot Alarobia","PTE_PAT_60/20",1210
,"NON CONFORME","PTE_PAT_60/20",2567
,"Depot Tamatave","PTE_PTAG_001",5
,"Depot Alarobia","PTE_PTAG_001",6
,"Depot Tamatave","PTE_PTAG_002",5
,"Depot Alarobia","PTE_PTAG_002",185
,"Depot Tamatave","PTE_PTAG_003",5
,"Depot Alarobia","PTE_PTAG_003",124
,"Depot Tamatave","PTE_PTAG_004",5
,"Depot Alarobia","PTE_PTAG_004",285
,"NON CONFORME TAVE","PTE_PTPQ_005",25
,"Depot Alarobia","PTE_PTPQ_007",5
,"Depot Tamatave","PTE_PTPQ_009",20
,"Depot Tamatave","PTE_PTPQ_011",270
,"NON CONFORME TAVE","PTE_PTPQ_012",10
,"Depot Alarobia","PTE_PTPQ_015",625
,"Depot Tamatave","PTE_PTPQ_015",630
,"Depot Tamatave","PTE_PTPQ_020",35
,"Depot Tamatave","PTE_PTPQ_021",15
,"Depot Tamatave","PTE_PTPQ_022",65
,"Depot Alarobia","PTE_PTTH_002",45
,"Depot Tamatave","PTE_PTTH_005",150
,"Depot Alarobia","PTE_PTTH_006",3
,"Depot Alarobia","PTE_PTTH_007",40
,"Depot Tamatave","PTE_PTTH_007",2300
,"Depot Tamatave","PTE_PTTP_001",10
,"DIGITAL (Magasin)","PTE_SEME_001",236
,"DIGITAL (Magasin)","PVC_ADAB_013",2
,"Showroom Alarobia","PVC_BACV_024",1
,"DIGITAL (Magasin)","PVC_BANO_004",1
,"Showroom Alarobia","PVC_BAVE_001",1
,"Showroom Alarobia","PVC_BAVE_003",1
,"Depot Tamatave","PVC_BAVE_005",1
,"Showroom Alarobia","PVC_BAVE_005",1
,"DIGITAL (Magasin)","PVC_BOUH_001",8
,"DIGITAL (Magasin)","PVC_BOUH_002",10
,"DIGITAL (Magasin)","PVC_BOUH_003",10
,"Depot Alarobia","PVC_BOUP_002",15
,"DIGITAL (Magasin)","PVC_BOUP_003",4
,"Depot Alarobia","PVC_BOUP_003",15
,"DIGITAL (Magasin)","PVC_BOUP_004",6
,"Depot Alarobia","PVC_BOUP_004",15
,"Depot Alarobia","PVC_BOUP_005",1
,"DIGITAL (Magasin)","PVC_BOUP_006",37
,"DIGITAL (Magasin)","PVC_BOUP_007",4
,"DIGITAL (Magasin)","PVC_BOUP_008",14
,"DIGITAL (Magasin)","PVC_BOUP_010",11
,"DIGITAL (Magasin)","PVC_BOUP_012",4
,"DIGITAL (Magasin)","PVC_BOUP_013",1
,"DIGITAL (Magasin)","PVC_BOUP_014",2
,"DIGITAL (Magasin)","PVC_BOUP_015",1
,"Depot Alarobia","PVC_BOUP_016",1
,"DIGITAL (Magasin)","PVC_BOUP_016",3
,"DIGITAL (Magasin)","PVC_CDM4_011",22
,"DIGITAL (Magasin)","PVC_CEF4_004",5
,"Depot Alarobia","PVC_CEF4_004",12
,"Depot Alarobia","PVC_CEF4_005",15
,"Depot Tamatave","PVC_CEF4_005",18
,"DIGITAL (Magasin)","PVC_CEF4_006",25
,"Depot Alarobia","PVC_CEF4_006",27
,"Depot Alarobia","PVC_CEF4_007",2
,"Depot Tamatave","PVC_CEF4_007",10
,"DIGITAL (Magasin)","PVC_CEF4_007",10
,"DIGITAL (Magasin)","PVC_CEF4_008",3
,"Depot Alarobia","PVC_CEF4_009",5
,"DIGITAL (Magasin)","PVC_CEF4_009",7
,"DIGITAL (Magasin)","PVC_CEF4_010",5
,"Depot Alarobia","PVC_CEF4_011",9
,"DIGITAL (Magasin)","PVC_CEF4_012",3
,"Depot Alarobia","PVC_CEF4_012",16
,"DIGITAL (Magasin)","PVC_CEF4_014",2
,"DIGITAL (Magasin)","PVC_CEF4_016",3
,"Depot Tamatave","PVC_CEF4_018",5
,"DIGITAL (Magasin)","PVC_CEF4_018",397
,"SMOI (Discoi)","PVC_CEF4_018",1695
,"DIGITAL (Magasin)","PVC_CEF4_019",19
,"Depot Alarobia","PVC_CEF9_004",17
,"DIGITAL (Magasin)","PVC_CEF9_005",8
,"Depot Alarobia","PVC_CEF9_005",13
,"DIGITAL (Magasin)","PVC_CEF9_006",1
,"Depot Alarobia","PVC_CEF9_006",42
,"Depot Alarobia","PVC_CEF9_007",1
,"DIGITAL (Magasin)","PVC_CEF9_007",5
,"Depot Tamatave","PVC_CEF9_007",10
,"DIGITAL (Magasin)","PVC_CEF9_010",23
,"Depot Alarobia","PVC_CEF9_011",1
,"DIGITAL (Magasin)","PVC_CEF9_011",5
,"Depot Tamatave","PVC_CEF9_011",34
,"Depot Alarobia","PVC_CEF9_012",6
,"Depot Alarobia","PVC_CEF9_013",3
,"DIGITAL (Magasin)","PVC_CEF9_015",3
,"DIGITAL (Magasin)","PVC_CEF9_016",3
,"Depot Tamatave","PVC_CEF9_020",52
,"SMOI (Discoi)","PVC_CEF9_020",3166
,"SMOI (Discoi)","PVC_CEM4_004",4
,"Depot Alarobia","PVC_CEM4_004",12
,"SMOI (Discoi)","PVC_CEM4_005",1
,"Depot Alarobia","PVC_CEM4_005",23
,"Depot Alarobia","PVC_CEM4_006",93
,"SMOI (Discoi)","PVC_CEM4_008",1
,"Depot Alarobia","PVC_CEM4_008",25
,"DIGITAL (Magasin)","PVC_CEM4_008",27
,"Depot Alarobia","PVC_CEM4_009",9
,"DIGITAL (Magasin)","PVC_CEM4_010",3
,"Depot Alarobia","PVC_CEM4_010",10
,"Depot Alarobia","PVC_CEM4_011",51
,"Depot Alarobia","PVC_CEM4_013",5
,"DIGITAL (Magasin)","PVC_CEM4_014",1
,"Depot Tamatave","PVC_CEM4_014",10
,"Depot Alarobia","PVC_CEM4_015",1
,"DIGITAL (Magasin)","PVC_CEM4_015",5
,"Depot Tamatave","PVC_CEM4_015",43
,"Depot Alarobia","PVC_CEM4_016",2
,"Depot Tamatave","PVC_CEM4_016",9
,"DIGITAL (Magasin)","PVC_CEM4_018",16
,"Depot Alarobia","PVC_CEM4_018",475
,"Depot Tamatave","PVC_CEM4_018",505
,"Depot Alarobia","PVC_CEM4_020",1
,"SMOI (Discoi)","PVC_CEM4_020",2
,"Depot Tamatave","PVC_CEM4_020",1607
,"SMOI (Discoi)","PVC_CEM9_004",6
,"Depot Alarobia","PVC_CEM9_004",10
,"Depot Tamatave","PVC_CEM9_004",30
,"SMOI (Discoi)","PVC_CEM9_005",3
,"Depot Tamatave","PVC_CEM9_005",30
,"Depot Tamatave","PVC_CEM9_006",12
,"Depot Alarobia","PVC_CEM9_006",26
,"Depot Alarobia","PVC_CEM9_007",1
,"Depot Tamatave","PVC_CEM9_007",16
,"DIGITAL (Magasin)","PVC_CEM9_008",8
,"Depot Alarobia","PVC_CEM9_008",29
,"DIGITAL (Magasin)","PVC_CEM9_009",1
,"Depot Alarobia","PVC_CEM9_009",7
,"DIGITAL (Magasin)","PVC_CEM9_010",2
,"Depot Tamatave","PVC_CEM9_011",1
,"Depot Alarobia","PVC_CEM9_011",26
,"DIGITAL (Magasin)","PVC_CEM9_012",3
,"DIGITAL (Magasin)","PVC_CEM9_014",1
,"DIGITAL (Magasin)","PVC_CEM9_015",1
,"Depot Alarobia","PVC_CEM9_015",1
,"Depot Tamatave","PVC_CEM9_016",2
,"Depot Alarobia","PVC_CEM9_017",38
,"DIGITAL (Magasin)","PVC_CEM9_017",52
,"Depot Tamatave","PVC_CEM9_017",723
,"Depot Alarobia","PVC_CEM9_019",1
,"Depot Tamatave","PVC_CEM9_019",104
,"DIGITAL (Magasin)","PVC_CEM9_019",311
,"DIGITAL (Magasin)","PVC_CEM9_020",4
,"Depot Alarobia","PVC_CEM9_020",5
,"DIGITAL (Magasin)","PVC_CHAP_005",1
,"Depot Alarobia","PVC_CHAP_005",9
,"DIGITAL (Magasin)","PVC_CHAP_006",5
,"Depot Alarobia","PVC_CHAP_006",25
,"Depot Tamatave","PVC_CHAP_007",10
,"Depot Alarobia","PVC_CHAP_007",26
,"SMOI (Discoi)","PVC_CHAP_011",2
,"Depot Alarobia","PVC_CHAP_011",13
,"Depot Tamatave","PVC_CHAP_011",19
,"DIGITAL (Magasin)","PVC_CHAP_018",6
,"Depot Tamatave","PVC_CIHB_028",1
,"Depot Tamatave","PVC_CIHB_031",2
,"Depot Alarobia","PVC_CIHN_025",1
,"Depot Alarobia","PVC_CIHN_026",1
,"Depot Tamatave","PVC_CIHN_026",2
,"Depot Tamatave","PVC_CIHN_028",2
,"Depot Tamatave","PVC_CIHV_026",1
,"Depot Alarobia","PVC_CIVB_026",1
,"Depot Alarobia","PVC_CIVN_025",1
,"Depot Tamatave","PVC_CIVN_026",1
,"Depot Tamatave","PVC_CIVN_028",1
,"Depot Alarobia","PVC_CIVN_028",1
,"DIGITAL (Magasin)","PVC_COG4_001",5
,"DIGITAL (Magasin)","PVC_COG4_002",5
,"DIGITAL (Magasin)","PVC_COG4_003",4
,"DIGITAL (Magasin)","PVC_COG4_004",6
,"DIGITAL (Magasin)","PVC_COG9_001",5
,"DIGITAL (Magasin)","PVC_COG9_002",5
,"DIGITAL (Magasin)","PVC_COG9_003",5
,"DIGITAL (Magasin)","PVC_COG9_004",5
,"DIGITAL (Magasin)","PVC_COG9_005",4
,"DIGITAL (Magasin)","PVC_COH4_001",10
,"DIGITAL (Magasin)","PVC_COH4_002",96
,"DIGITAL (Magasin)","PVC_COH4_003",26
,"DIGITAL (Magasin)","PVC_COH9_001",10
,"DIGITAL (Magasin)","PVC_COH9_003",10
,"Depot Tamatave","PVC_COH9_003",15
,"Depot Alarobia","PVC_COLI_002",5
,"DIGITAL (Magasin)","PVC_COLI_002",35
,"Depot Alarobia","PVC_COLI_003",12
,"Depot Alarobia","PVC_COLI_004",30
,"DIGITAL (Magasin)","PVC_COLI_004",53
,"Depot Alarobia","PVC_COLI_005",40
,"DIGITAL (Magasin)","PVC_COLI_006",50
,"DIGITAL (Magasin)","PVC_COLI_009",8
,"Depot Alarobia","PVC_COLI_009",20
,"DIGITAL (Magasin)","PVC_COLI_010",11
,"Showroom Alarobia","PVC_COLI_011",3
,"Depot Alarobia","PVC_COLI_011",6
,"DIGITAL (Magasin)","PVC_COLI_011",20
,"SMOI (Discoi)","PVC_COLI_011",31
,"DIGITAL (Magasin)","PVC_COLI_012",20
,"Depot Alarobia","PVC_COLI_013",1
,"Depot Alarobia","PVC_COLI_017",474
,"Depot Tamatave","PVC_COLI_017",990
,"DIGITAL (Magasin)","PVC_COLI_018",3
,"SMOI (Discoi)","PVC_COLI_018",5
,"Depot Tamatave","PVC_COLI_018",370
,"Depot Alarobia","PVC_COLI_018",602
,"Depot Tamatave","PVC_COLI_020",10
,"DIGITAL (Magasin)","PVC_COMP_001",5
,"DIGITAL (Magasin)","PVC_COMP_002",5
,"Depot Alarobia","PVC_COMP_002",10
,"DIGITAL (Magasin)","PVC_COMP_004",5
,"DIGITAL (Magasin)","PVC_COMP_005",5
,"DIGITAL (Magasin)","PVC_COMP_007",4
,"DIGITAL (Magasin)","PVC_COP4_001",2
,"DIGITAL (Magasin)","PVC_COP4_002",1
,"Depot Alarobia","PVC_COP4_002",51
,"DIGITAL (Magasin)","PVC_COP4_003",10
,"Depot Alarobia","PVC_COP4_003",37
,"DIGITAL (Magasin)","PVC_COP4_004",4
,"DIGITAL (Magasin)","PVC_COP4_006",4
,"Depot Alarobia","PVC_COP4_007",4
,"DIGITAL (Magasin)","PVC_COP4_008",5
,"DIGITAL (Magasin)","PVC_COP4_010",4
,"Depot Alarobia","PVC_COP4_010",25
,"DIGITAL (Magasin)","PVC_COP4_012",5
,"DIGITAL (Magasin)","PVC_COP4_013",2
,"DIGITAL (Magasin)","PVC_COP4_014",2
,"DIGITAL (Magasin)","PVC_COP4_015",2
,"DIGITAL (Magasin)","PVC_COP9_001",3
,"Depot Alarobia","PVC_COP9_002",40
,"DIGITAL (Magasin)","PVC_COP9_003",13
,"Depot Tamatave","PVC_COP9_003",53
,"Depot Alarobia","PVC_COP9_003",62
,"DIGITAL (Magasin)","PVC_COP9_004",5
,"Depot Alarobia","PVC_COP9_004",19
,"Depot Alarobia","PVC_COP9_005",10
,"DIGITAL (Magasin)","PVC_COP9_006",1
,"Depot Alarobia","PVC_COP9_006",5
,"Depot Alarobia","PVC_COP9_007",10
,"Depot Alarobia","PVC_COP9_008",5
,"DIGITAL (Magasin)","PVC_COP9_008",8
,"DIGITAL (Magasin)","PVC_COP9_010",17
,"DIGITAL (Magasin)","PVC_COP9_013",2
,"Depot Alarobia","PVC_COP9_013",20
,"DIGITAL (Magasin)","PVC_COP9_014",2
,"DIGITAL (Magasin)","PVC_COP9_015",4
,"DIGITAL (Magasin)","PVC_COP9_016",4
,"Depot Alarobia","PVC_COSB_003",217
,"DIGITAL (Magasin)","PVC_COSB_003",1201
,"DIGITAL (Magasin)","PVC_COT9_004",3
,"DIGITAL (Magasin)","PVC_COT9_005",3
,"DIGITAL (Magasin)","PVC_COT9_006",3
,"DIGITAL (Magasin)","PVC_COV9_007",9
,"DIGITAL (Magasin)","PVC_CRG1_001",5
,"DIGITAL (Magasin)","PVC_CRG1_002",1
,"DIGITAL (Magasin)","PVC_CRG1_003",5
,"DIGITAL (Magasin)","PVC_CUF4_004",10
,"Depot Alarobia","PVC_CUF4_005",3
,"DIGITAL (Magasin)","PVC_CUF4_005",8
,"Depot Alarobia","PVC_CUF4_006",6
,"Depot Alarobia","PVC_CUF4_007",5
,"DIGITAL (Magasin)","PVC_CUF4_008",5
,"Depot Alarobia","PVC_CUF4_009",5
,"DIGITAL (Magasin)","PVC_CUF4_010",5
,"DIGITAL (Magasin)","PVC_CUF4_012",2
,"DIGITAL (Magasin)","PVC_CUF4_013",1
,"DIGITAL (Magasin)","PVC_CUF4_014",12
,"DIGITAL (Magasin)","PVC_CUF4_015",2
,"Depot Tamatave","PVC_CUF4_019",18
,"Depot Alarobia","PVC_CUF4_019",945
,"DIGITAL (Magasin)","PVC_CUM4_004",11
,"Depot Alarobia","PVC_CUM4_004",20
,"Depot Alarobia","PVC_CUM4_005",8
,"DIGITAL (Magasin)","PVC_CUM4_006",47
,"DIGITAL (Magasin)","PVC_CUM4_008",12
,"DIGITAL (Magasin)","PVC_CUM4_009",2
,"DIGITAL (Magasin)","PVC_CUM4_010",2
,"DIGITAL (Magasin)","PVC_CUM4_011",17
,"DIGITAL (Magasin)","PVC_CUM4_012",14
,"Depot Alarobia","PVC_CUM4_013",5
,"DIGITAL (Magasin)","PVC_CUM4_014",2
,"SMOI (Discoi)","PVC_CUM4_019",275
,"DIGITAL (Magasin)","PVC_CUM4_019",284
,"Depot Tamatave","PVC_CUM4_019",298
,"Depot Alarobia","PVC_CUM4_019",466
,"Depot Alarobia","PVC_CUM4_020",44
,"Depot Tamatave","PVC_CUM4_020",129
,"SMOI (Discoi)","PVC_CUM4_020",638
,"Depot Alarobia","PVC_CUM4_021",10
,"DIGITAL (Magasin)","PVC_EMFG_037",1
,"DIGITAL (Magasin)","PVC_EMFG_046",2
,"DIGITAL (Magasin)","PVC_EMFH_001",8
,"DIGITAL (Magasin)","PVC_EMFH_002",5
,"DIGITAL (Magasin)","PVC_EMFH_003",4
,"DIGITAL (Magasin)","PVC_EMTG_037",6
,"DIGITAL (Magasin)","PVC_EMTG_040",1
,"DIGITAL (Magasin)","PVC_EMTG_044",5
,"DIGITAL (Magasin)","PVC_EMTG_046",3
,"DIGITAL (Magasin)","PVC_EMTH_001",11
,"DIGITAL (Magasin)","PVC_EMTH_002",6
,"DIGITAL (Magasin)","PVC_EMTH_003",7
,"Depot Alarobia","PVC_FOSN_026",1
,"Depot Tamatave","PVC_FOSN_026",1
,"Depot Tamatave","PVC_FOSN_029",1
,"DIGITAL (Magasin)","PVC_MAMP_007",2
,"Depot Alarobia","PVC_MANE_004",5
,"Depot Alarobia","PVC_MANE_005",4
,"DIGITAL (Magasin)","PVC_MANE_006",5
,"Depot Tamatave","PVC_MANE_006",10
,"DIGITAL (Magasin)","PVC_MANE_007",5
,"Depot Alarobia","PVC_MANE_008",4
,"DIGITAL (Magasin)","PVC_MANE_008",5
,"DIGITAL (Magasin)","PVC_MANE_010",2
,"Depot Alarobia","PVC_MANE_011",1
,"DIGITAL (Magasin)","PVC_MANE_013",1
,"Depot Alarobia","PVC_MANE_013",5
,"DIGITAL (Magasin)","PVC_MANE_014",5
,"DIGITAL (Magasin)","PVC_MANE_016",2
,"DIGITAL (Magasin)","PVC_MANG_002",4
,"DIGITAL (Magasin)","PVC_MANG_003",4
,"DIGITAL (Magasin)","PVC_MANG_004",4
,"DIGITAL (Magasin)","PVC_MANG_005",4
,"DIGITAL (Magasin)","PVC_MANH_001",5
,"Depot Tamatave","PVC_MANH_001",10
,"DIGITAL (Magasin)","PVC_MANH_002",36
,"Depot Tamatave","PVC_MANH_003",5
,"DIGITAL (Magasin)","PVC_MANH_003",11
,"DIGITAL (Magasin)","PVC_MANP_001",1
,"DIGITAL (Magasin)","PVC_MANP_002",74
,"Depot Alarobia","PVC_MANP_002",78
,"DIGITAL (Magasin)","PVC_MANP_003",12
,"DIGITAL (Magasin)","PVC_MANP_004",1
,"Depot Alarobia","PVC_MANP_004",11
,"DIGITAL (Magasin)","PVC_MANP_005",2
,"Depot Alarobia","PVC_MANP_005",12
,"DIGITAL (Magasin)","PVC_MANP_006",8
,"DIGITAL (Magasin)","PVC_MANP_007",9
,"DIGITAL (Magasin)","PVC_MANP_008",4
,"Depot Alarobia","PVC_MANP_012",3
,"DIGITAL (Magasin)","PVC_MANP_012",66
,"DIGITAL (Magasin)","PVC_MANP_013",2
,"DIGITAL (Magasin)","PVC_MANP_014",2
,"DIGITAL (Magasin)","PVC_MANP_015",64
,"DIGITAL (Magasin)","PVC_MANP_016",4
,"SMOI (Discoi)","PVC_MATM_044",2
,"DIGITAL (Magasin)","PVC_MATM_044",5
,"DIGITAL (Magasin)","PVC_MATM_046",10
,"DIGITAL (Magasin)","PVC_MATM_050",5
,"DIGITAL (Magasin)","PVC_MATM_052",11
,"DIGITAL (Magasin)","PVC_MATM_054",4
,"DIGITAL (Magasin)","PVC_MATM_057",3
,"Depot Alarobia","PVC_MATP_036",118
,"DIGITAL (Magasin)","PVC_MATP_038",12
,"Depot Tamatave","PVC_MATP_038",20
,"DIGITAL (Magasin)","PVC_MATP_039",50
,"DIGITAL (Magasin)","PVC_MATP_041",37
,"DIGITAL (Magasin)","PVC_MATP_042",12
,"Depot Tamatave","PVC_MATP_042",30
,"DIGITAL (Magasin)","PVC_MATP_043",10
,"Depot Tamatave","PVC_MATP_043",30
,"DIGITAL (Magasin)","PVC_MATP_044",42
,"DIGITAL (Magasin)","PVC_MATP_045",9
,"DIGITAL (Magasin)","PVC_MATP_048",5
,"DIGITAL (Magasin)","PVC_MATP_049",4
,"DIGITAL (Magasin)","PVC_MATP_051",3
,"DIGITAL (Magasin)","PVC_MATP_055",3
,"DIGITAL (Magasin)","PVC_MATP_057",45
,"DIGITAL (Magasin)","PVC_PATV_034",1
,"Depot Alarobia","PVC_PATV_034",217
,"Depot Tamatave","PVC_PATV_035",5
,"Depot Alarobia","PVC_PATV_035",319
,"SMOI (Discoi)","PVC_REDE_072",2
,"Depot Alarobia","PVC_REDE_072",42
,"DIGITAL (Magasin)","PVC_REDE_075",7
,"Depot Alarobia","PVC_REDE_075",30
,"DIGITAL (Magasin)","PVC_REDE_076",2
,"SMOI (Discoi)","PVC_REDE_076",2
,"Depot Alarobia","PVC_REDE_076",33
,"DIGITAL (Magasin)","PVC_REDE_080",3
,"Depot Alarobia","PVC_REDE_080",12
,"Depot Alarobia","PVC_REDE_081",12
,"Depot Alarobia","PVC_REDE_084",10
,"DIGITAL (Magasin)","PVC_REDE_085",3
,"DIGITAL (Magasin)","PVC_REDE_086",1
,"DIGITAL (Magasin)","PVC_REDE_087",3
,"DIGITAL (Magasin)","PVC_REDE_093",2
,"Depot Alarobia","PVC_REDE_094",9
,"DIGITAL (Magasin)","PVC_REDE_095",4
,"Depot Alarobia","PVC_REDE_095",7
,"Depot Alarobia","PVC_REDE_096",3
,"DIGITAL (Magasin)","PVC_REDE_097",8
,"Depot Alarobia","PVC_REDE_097",16
,"Depot Alarobia","PVC_REDE_100",3
,"Depot Alarobia","PVC_REDE_104",1
,"Depot Alarobia","PVC_REDE_108",4
,"DIGITAL (Magasin)","PVC_REDE_108",8
,"DIGITAL (Magasin)","PVC_REDH_061",8
,"DIGITAL (Magasin)","PVC_REDH_064",9
,"Depot Alarobia","PVC_REDU_110",1
,"DIGITAL (Magasin)","PVC_REPD_061",5
,"DIGITAL (Magasin)","PVC_REPD_062",5
,"DIGITAL (Magasin)","PVC_REPD_063",5
,"DIGITAL (Magasin)","PVC_REPD_065",5
,"DIGITAL (Magasin)","PVC_REPD_066",4
,"DIGITAL (Magasin)","PVC_REPD_067",2
,"Depot Alarobia","PVC_REPD_067",10
,"DIGITAL (Magasin)","PVC_REPD_068",1
,"Depot Alarobia","PVC_REPD_068",9
,"DIGITAL (Magasin)","PVC_REPD_069",2
,"DIGITAL (Magasin)","PVC_REPD_070",6
,"Depot Alarobia","PVC_REPD_070",8
,"DIGITAL (Magasin)","PVC_REPD_071",12
,"Depot Alarobia","PVC_REPD_071",19
,"DIGITAL (Magasin)","PVC_REPD_072",2
,"DIGITAL (Magasin)","PVC_REPD_074",2
,"Depot Alarobia","PVC_REPD_074",9
,"Depot Tamatave","PVC_REPD_075",10
,"DIGITAL (Magasin)","PVC_REPD_075",94
,"DIGITAL (Magasin)","PVC_REPD_076",8
,"Depot Alarobia","PVC_REPD_076",129
,"DIGITAL (Magasin)","PVC_REPD_077",5
,"Depot Tamatave","PVC_REPD_077",50
,"DIGITAL (Magasin)","PVC_REPD_079",1
,"Depot Alarobia","PVC_REPD_079",10
,"DIGITAL (Magasin)","PVC_REPD_081",2
,"Depot Alarobia","PVC_REPD_081",18
,"DIGITAL (Magasin)","PVC_REPD_082",2
,"DIGITAL (Magasin)","PVC_REPD_083",2
,"DIGITAL (Magasin)","PVC_REPD_084",7
